date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:54	4993/4993	U-----	200	untouched ('')	image/png	etag:%22576abe83-1381%22	https://get.fabric.io/assets/kits/small_5-a96b136ff5fb97bc4dda5f269bb97e07.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_5-a96b136ff5fb97bc4dda5f269bb97e07.png	(from https://get.fabric.io/)
14:09:54	1733/1733	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jun%202016%2021:09:50%20GMT	https://get.fabric.io/wow-offset:-20	C:/My%20Web%20Sites/Fabric/get.fabric.io/wow-offset_-20.118.delayed	(from https://get.fabric.io/mission-control)
14:10:01	5157/5157	U-----	200	untouched ('')	image/png	etag:%22576abe83-1425%22	https://get.fabric.io/assets/kits/small_7-30c8506a107bb4749bfe8204ac5fc4aa.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_7-30c8506a107bb4749bfe8204ac5fc4aa.png	(from https://get.fabric.io/)
14:10:01	8718/8718	U-----	200	untouched ('')	image/png	etag:%22576abe84-220e%22	https://get.fabric.io/assets/kits/small_13-f7629ca9b3ff09095e05af0ea2c8f454.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_13-f7629ca9b3ff09095e05af0ea2c8f454.png	(from https://get.fabric.io/)
14:10:01	6285/6285	U-----	200	untouched ('')	image/png	etag:%22576abe84-188d%22	https://get.fabric.io/assets/kits/small_8-0a5834fcd3386b6335e4389e8f3a931b.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_8-0a5834fcd3386b6335e4389e8f3a931b.png	(from https://get.fabric.io/)
14:10:01	7488/7488	U-----	200	untouched ('')	image/png	etag:%22576abe83-1d40%22	https://get.fabric.io/assets/kits/small_11-22685d2452bd4487c6f72070a37447b9.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_11-22685d2452bd4487c6f72070a37447b9.png	(from https://get.fabric.io/)
14:10:01	6061/6061	U-----	200	untouched ('')	image/png	etag:%22576abe84-17ad%22	https://get.fabric.io/assets/kits/small_12-c6e3a6c7324379c0f6c62931d51308bc.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_12-c6e3a6c7324379c0f6c62931d51308bc.png	(from https://get.fabric.io/)
14:10:02	4529/4529	U-----	200	untouched ('')	image/png	etag:%22576abe83-11b1%22	https://get.fabric.io/assets/kits/small_14-ed667ac7d55d90c2f391fdad52d08d59.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_14-ed667ac7d55d90c2f391fdad52d08d59.png	(from https://get.fabric.io/)
14:10:02	6294/6294	U-----	200	untouched ('')	image/png	etag:%22576abe84-1896%22	https://get.fabric.io/assets/kits/small_15-64585207a9634001500091feb5b13ed3.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_15-64585207a9634001500091feb5b13ed3.png	(from https://get.fabric.io/)
14:10:02	4631/4631	U-----	200	untouched ('')	image/png	etag:%22576abe83-1217%22	https://get.fabric.io/assets/kits/small_10-c9c8707167c467e7aed9db536b0c6366.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/kits/small_10-c9c8707167c467e7aed9db536b0c6366.png	(from https://get.fabric.io/)
14:10:03	130050/130050	U-----	200	untouched ('')	image/jpeg	etag:%22576abe83-1fc02%22	https://get.fabric.io/assets/fabric/hello_world_app-a08fc18ca1363639211f3a6956032307.jpg	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/hello_world_app-a08fc18ca1363639211f3a6956032307.jpg	(from https://get.fabric.io/)
14:10:03	3551/3551	U-----	200	untouched ('')	image/png	etag:%22576abe84-ddf%22	https://get.fabric.io/assets/fabric/our_servers_blue-dbe128058f6faa4647f5ed22690e3509.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/our_servers_blue-dbe128058f6faa4647f5ed22690e3509.png	(from https://get.fabric.io/)
14:10:16	7258/7258	U-----	200	untouched ('')	image/png	etag:%22576abe83-1c5a%22	https://get.fabric.io/assets/fabric/one_account_badge_lace-99d9406cab839698a90b02bfa4b4ce7a.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/one_account_badge_lace-99d9406cab839698a90b02bfa4b4ce7a.png	(from https://get.fabric.io/)
14:10:16	29361/29361	U-----	200	untouched ('')	image/png	etag:%22576abe84-72b1%22	https://get.fabric.io/assets/fabric/one_account_badge-1f86c1b710124437c6e609bce39cf41e.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/one_account_badge-1f86c1b710124437c6e609bce39cf41e.png	(from https://get.fabric.io/)
14:10:16	10924/10924	U-----	200	untouched ('')	image/png	etag:%22576abe84-2aac%22	https://get.fabric.io/assets/fabric/fabric-we-support-343ec477e75c2fc582a3307142d9d0d1.png	C:/My%20Web%20Sites/Fabric/get.fabric.io/assets/fabric/fabric-we-support-343ec477e75c2fc582a3307142d9d0d1.png	(from https://get.fabric.io/)
